depth	MnO2	FeOOH	POC	FeS	FeS2	CaCO3	Age	BSi	NdnrPO4	NdrPO4	SurfMn_Ndnr	SurfMn_Ndr	SurfFe_Ndnr	SurfFe_Ndr	Illite	Basalt	O2	NO3	TMn	TFe	CH4	NO2	Ca	Al	TNH4	SO4	TNdnr	TNdr	TH4SiO4	TCO2	TH2S	TH3BO3	TH3PO4	H
16.21041635	7.79347E-09	0.009806603	2.848948929	1.4218E-08	0.012101224	2.48982E-13	653.1430503	2.360632707	0.000106338	5.45026E-05	3.9179E-16	2.00809E-16	1.18543E-06	6.07571E-07	0.210630384	4.74259E-05	8.62889E-10	1.26635E-08	8.79595E-05	0.0004155	1.8232E-09	2.77263E-10	0.010497526	7.10847E-10	7.70617E-05	0.027533582	1.25208E-10	6.41745E-11	0.000619783	0.003536863	0.000182205	8.6786E-05	1.13597E-05	2.93067E-08
16.62937145	5.77501E-09	0.008731934	2.833628942	1.36224E-08	0.012912693	3.9477E-14	685.382265	2.360258582	0.000106473	5.45719E-05	2.86973E-16	1.47086E-16	1.05269E-06	5.39537E-07	0.210633732	2.56451E-05	7.1147E-10	1.12093E-08	8.51729E-05	0.000365024	1.99569E-09	2.29149E-10	0.01049751	6.08578E-10	7.86958E-05	0.027527733	1.23757E-10	6.34308E-11	0.000619812	0.003546822	0.00018477	8.67797E-05	1.14592E-05	2.9631E-08
17.05893244	4.23494E-09	0.007739532	2.81865333	1.29813E-08	0.013717356	5.65801E-15	718.4706167	2.359937109	0.000106597	5.46355E-05	2.08088E-16	1.06654E-16	9.30945E-07	4.77138E-07	0.210635825	1.33124E-05	5.82336E-10	9.88452E-09	8.25938E-05	0.000318613	2.17769E-09	1.88617E-10	0.010497498	5.24186E-10	8.03214E-05	0.027521913	1.22366E-10	6.27176E-11	0.000619837	0.003556722	0.000187336	8.67735E-05	1.15581E-05	2.99564E-08
17.49936783	3.0721E-09	0.006828061	2.804003156	1.23061E-08	0.014510928	7.31886E-16	752.4284032	2.359661721	0.00010671	5.46936E-05	1.4931E-16	7.65275E-17	8.19759E-07	4.20152E-07	0.210637133	6.64218E-06	4.73061E-10	8.68345E-09	8.022E-05	0.000276349	2.36852E-09	1.54614E-10	0.010497487	4.57444E-10	8.19376E-05	0.027516126	1.21031E-10	6.20336E-11	0.00061986	0.003566558	0.000189901	8.67673E-05	1.16566E-05	3.02827E-08
17.95095288	2.20366E-09	0.005995453	2.789661004	1.16079E-08	0.015289475	8.53595E-17	787.2764125	2.3594266	0.000106814	5.47465E-05	1.05973E-16	5.43158E-17	7.1867E-07	3.6834E-07	0.210637959	3.19446E-06	3.81339E-10	7.59961E-09	7.80472E-05	0.000238215	2.56741E-09	1.26212E-10	0.010497479	4.06998E-10	8.35434E-05	0.027510373	1.19752E-10	6.1378E-11	0.000619881	0.003576326	0.000192465	8.67613E-05	1.17545E-05	3.06094E-08
18.41396987	1.56251E-09	0.005239013	2.775610821	1.08973E-08	0.016049458	8.97205E-18	823.0359393	2.359226581	0.000106907	5.47943E-05	7.43729E-17	3.81192E-17	6.27182E-07	3.2145E-07	0.210638491	1.48668E-06	3.04999E-10	6.6261E-09	7.60695E-05	0.000204115	2.77351E-09	1.02598E-10	0.010497472	3.70484E-10	8.51379E-05	0.027504658	1.18527E-10	6.07499E-11	0.000619899	0.003586022	0.000195026	8.67555E-05	1.18517E-05	3.09362E-08
18.88870819	1.09476E-09	0.004555521	2.761837775	1.01837E-08	0.016787768	8.49918E-19	859.7288029	2.359057084	0.000106991	5.48374E-05	5.15937E-17	2.64439E-17	5.44776E-07	2.79214E-07	0.210638844	6.72367E-07	2.42012E-10	5.75573E-09	7.42794E-05	0.000173887	2.98589E-09	8.30556E-11	0.010497466	3.4499E-10	8.672E-05	0.027498983	1.17353E-10	6.01483E-11	0.000619915	0.00359564	0.000197584	8.67497E-05	1.19483E-05	3.12626E-08
19.37546457	7.57714E-10	0.003941333	2.748328134	9.47575E-09	0.017501749	7.25958E-20	897.3773648	2.358914044	0.000107066	5.4876E-05	3.53678E-17	1.81275E-17	4.70914E-07	2.41358E-07	0.210639085	2.96636E-07	1.905E-10	4.98113E-09	7.26681E-05	0.000147314	3.20359E-09	6.69608E-11	0.010497462	3.27617E-10	8.82889E-05	0.027493353	1.16229E-10	5.95724E-11	0.000619928	0.003605177	0.000200136	8.6744E-05	1.20441E-05	3.15882E-08
19.87454324	5.1791E-10	0.003392485	2.735069156	8.78084E-09	0.018189199	5.59582E-21	936.0045476	2.358793866	0.000107134	5.49106E-05	2.3951E-17	1.22759E-17	4.05048E-07	2.07599E-07	0.210639256	1.28052E-07	1.48749E-10	4.29489E-09	7.1226E-05	0.000124145	3.42562E-09	5.37688E-11	0.010497458	3.15883E-10	8.98434E-05	0.027487769	1.15154E-10	5.90213E-11	0.00061994	0.003614629	0.000202681	8.67385E-05	1.21391E-05	3.19126E-08
20.38625615	3.49501E-10	0.002904778	2.722049001	8.10531E-09	0.018848371	3.89712E-22	975.6338538	2.358693372	0.000107194	5.49414E-05	1.60185E-17	8.21016E-18	3.46617E-07	1.77652E-07	0.210639381	5.42046E-08	1.15214E-10	3.68965E-09	6.99427E-05	0.000104105	3.65102E-09	4.30078E-11	0.010497455	3.07896E-10	9.13827E-05	0.027482235	1.14126E-10	5.84941E-11	0.000619951	0.003623989	0.000205217	8.67332E-05	1.22333E-05	3.22353E-08
20.91092313	2.32797E-10	0.002473869	2.709256638	7.45437E-09	0.019477958	2.45575E-23	1016.289385	2.358609761	0.000107247	5.49685E-05	1.05777E-17	5.42152E-18	2.95059E-07	1.51227E-07	0.210639476	2.25326E-08	8.85201E-11	3.15823E-09	6.88074E-05	8.69042E-05	3.87882E-09	3.42714E-11	0.010497453	3.02333E-10	9.29058E-05	0.027476754	1.13142E-10	5.799E-11	0.000619959	0.003633253	0.000207742	8.67279E-05	1.23265E-05	3.2556E-08
21.44887212	1.53013E-10	0.002095346	2.696681782	6.83213E-09	0.020077067	1.40254E-24	1057.995863	2.358540568	0.000107293	5.49923E-05	6.89475E-18	3.53385E-18	2.49815E-07	1.28038E-07	0.21063955	9.20685E-09	6.74634E-11	2.69367E-09	6.78089E-05	7.22521E-05	4.10811E-09	2.72115E-11	0.010497451	2.98326E-10	9.44115E-05	0.027471331	1.12202E-10	5.75081E-11	0.000619967	0.003642417	0.000210255	8.67228E-05	1.24188E-05	3.28741E-08
22.00043936	9.92196E-11	0.001764798	2.684314818	6.24167E-09	0.020645192	7.27357E-26	1100.778647	2.358483636	0.000107334	5.5013E-05	4.435E-18	2.27312E-18	2.10338E-07	1.07804E-07	0.210639608	3.69988E-09	5.10016E-11	2.28932E-09	6.69359E-05	5.9862E-05	4.33803E-09	2.15318E-11	0.010497449	2.95328E-10	9.58989E-05	0.027465968	1.11303E-10	5.70474E-11	0.000619973	0.003651473	0.000212752	8.67178E-05	1.251E-05	3.31893E-08
22.56596958	6.34562E-11	0.001477876	2.672146749	5.68514E-09	0.021182183	3.43211E-27	1144.663758	2.358437074	0.000107369	5.50312E-05	2.81452E-18	1.44256E-18	1.76096E-07	9.02543E-08	0.210639654	1.46282E-09	3.8246E-11	1.93888E-09	6.61774E-05	4.94593E-05	4.56777E-09	1.69823E-11	0.010497448	2.93008E-10	9.73669E-05	0.027460669	1.10444E-10	5.66072E-11	0.000619978	0.003660418	0.000215232	8.6713E-05	1.26002E-05	3.3501E-08
23.14581628	4.00174E-11	0.001230345	2.66016914	5.16385E-09	0.021688201	1.47667E-28	1189.677897	2.358399238	0.0001074	5.5047E-05	1.76172E-18	9.02957E-19	1.46572E-07	7.51227E-08	0.210639691	5.69128E-10	2.84493E-11	1.63645E-09	6.55224E-05	4.07853E-05	4.79658E-09	1.33532E-11	0.010497448	2.91163E-10	9.88145E-05	0.027455438	1.09623E-10	5.61865E-11	0.000619983	0.003669244	0.000217692	8.67083E-05	1.26891E-05	3.38089E-08
23.74034186	2.48775E-11	0.001018131	2.648374074	4.67834E-09	0.022163686	5.80602E-30	1235.848468	2.358368698	0.000107426	5.50605E-05	1.08737E-18	5.57321E-19	1.21271E-07	6.2155E-08	0.210639721	2.1792E-10	2.09909E-11	1.37653E-09	6.49604E-05	3.36008E-05	5.02378E-09	1.04695E-11	0.010497447	2.89666E-10	0.000100241	0.02745028	1.08839E-10	5.57845E-11	0.000619986	0.003677946	0.00022013	8.67038E-05	1.27769E-05	3.41126E-08
24.34991793	1.52417E-11	0.000837353	2.636754109	4.22854E-09	0.022609312	2.09092E-31	1283.203598	2.358344222	0.000107448	5.50719E-05	6.61606E-19	3.39101E-19	9.97234E-08	5.11113E-08	0.210639745	8.21255E-11	1.5362E-11	1.15407E-09	6.44812E-05	2.7688E-05	5.24875E-09	8.18679E-12	0.010497446	2.88438E-10	0.000101644	0.027445198	1.08089E-10	5.54004E-11	0.000619989	0.003686517	0.000222542	8.66994E-05	1.28633E-05	3.44117E-08
24.97492548	9.20035E-12	0.000684358	2.625302239	3.81385E-09	0.023025949	6.9131E-33	1331.77216	2.35832475	0.000107468	5.50816E-05	3.96719E-19	2.03335E-19	8.14918E-08	4.17671E-08	0.210639763	3.04622E-11	1.11506E-11	9.64414E-10	6.40755E-05	2.28514E-05	5.47092E-09	6.386E-12	0.010497446	2.87422E-10	0.000103023	0.027440197	1.07373E-10	5.50334E-11	0.000619992	0.00369495	0.000224926	8.66951E-05	1.29483E-05	3.47057E-08
25.61575519	5.47012E-12	0.000555735	2.614011861	3.43323E-09	0.02341463	2.10329E-34	1381.583793	2.358309378	0.000107484	5.509E-05	2.34369E-19	1.20124E-19	6.61691E-08	3.39137E-08	0.210639778	1.1121E-11	8.02695E-12	8.03371E-10	6.37341E-05	1.89178E-05	5.68978E-09	4.97004E-12	0.010497446	2.86577E-10	0.000104378	0.027435282	1.0669E-10	5.46829E-11	0.000619994	0.003703238	0.000227279	8.6691E-05	1.30319E-05	3.49943E-08
26.27280757	3.20245E-12	0.000448335	2.602876748	3.08532E-09	0.023776508	5.90259E-36	1432.668927	2.358297339	0.000107498	5.50971E-05	1.36369E-19	6.9895E-20	5.33779E-08	2.73578E-08	0.21063979	3.99583E-12	5.73018E-12	6.67146E-10	6.34489E-05	1.57356E-05	5.90487E-09	3.86003E-12	0.010497446	2.85873E-10	0.000105706	0.027430456	1.06036E-10	5.43481E-11	0.000619995	0.003711373	0.000229597	8.66871E-05	1.3114E-05	3.52771E-08
26.94649331	1.84556E-12	0.000359277	2.591891013	2.76852E-09	0.02411283	1.53151E-37	1485.058803	2.358287988	0.000107509	5.51029E-05	7.81266E-20	4.00431E-20	4.27725E-08	2.19222E-08	0.210639799	1.41297E-12	4.05606E-12	5.52346E-10	6.32123E-05	1.31737E-05	6.11575E-09	2.99229E-12	0.010497445	2.85285E-10	0.000107007	0.027425726	1.05412E-10	5.40283E-11	0.000619996	0.003719347	0.000231878	8.66832E-05	1.31944E-05	3.55537E-08
27.63723349	1.04665E-12	0.000285949	2.581049092	2.48103E-09	0.024424905	3.68256E-39	1538.785499	2.358280786	0.000107518	5.51076E-05	4.40564E-20	2.25808E-20	3.40406E-08	1.74468E-08	0.210639806	4.91687E-13	2.84645E-12	4.55955E-10	6.30173E-05	1.11201E-05	6.32205E-09	2.31569E-12	0.010497445	2.84792E-10	0.000108279	0.027421096	1.04817E-10	5.37231E-11	0.000619997	0.003727151	0.000234118	8.66796E-05	1.32731E-05	3.58238E-08
28.34545984	5.83932E-13	0.000226008	2.570345719	2.22097E-09	0.024714078	8.22497E-41	1593.881948	2.358275287	0.000107526	5.51117E-05	2.4446E-20	1.25296E-20	2.69032E-08	1.37887E-08	0.210639811	1.68361E-13	1.98019E-12	3.75307E-10	6.28579E-05	9.47974E-06	6.5234E-09	1.78934E-12	0.010497445	2.84377E-10	0.000109521	0.027416572	1.04249E-10	5.34318E-11	0.000619998	0.003734778	0.000236315	8.6676E-05	1.335E-05	3.60871E-08
29.07161502	3.20386E-13	0.000177368	2.559775903	1.98641E-09	0.024981712	1.71029E-42	1650.381965	2.358271127	0.000107533	5.51151E-05	1.33431E-20	6.83889E-21	2.11123E-08	1.08207E-08	0.210639816	5.67216E-14	1.36536E-12	3.08065E-10	6.27286E-05	8.17323E-06	6.71946E-09	1.38074E-12	0.010497445	2.84026E-10	0.000110731	0.027412159	1.03707E-10	5.31541E-11	0.000619998	0.003742217	0.000238464	8.66727E-05	1.34251E-05	3.63431E-08
29.81615291	1.72821E-13	0.000138195	2.549334912	1.77541E-09	0.025229164	3.31844E-44	1708.320268	2.358268009	0.000107538	5.51179E-05	7.16159E-21	3.67062E-21	1.64491E-08	8.43064E-09	0.210639819	1.88003E-14	9.32927E-13	2.52188E-10	6.26243E-05	7.13458E-06	6.90991E-09	1.06415E-12	0.010497445	2.83727E-10	0.000111908	0.027407863	1.03191E-10	5.28895E-11	0.000619999	0.003749459	0.000240562	8.66694E-05	1.34981E-05	3.65916E-08
30.57953887	9.16195E-14	0.000106884	2.539018252	1.58606E-09	0.025457776	6.02141E-46	1767.732502	2.358265693	0.000107543	5.51201E-05	3.77856E-21	1.93667E-21	1.2722E-08	6.52042E-09	0.210639821	6.12976E-15	6.31585E-13	2.05905E-10	6.2541E-05	6.30954E-06	7.09445E-09	8.19257E-13	0.010497445	2.83471E-10	0.00011305	0.02740369	1.02699E-10	5.26376E-11	0.000619999	0.003756494	0.000242605	8.66663E-05	1.3569E-05	3.68323E-08
31.36225003	4.77208E-14	8.20523E-05	2.528821659	1.41653E-09	0.025668856	1.02403E-47	1828.655264	2.358263989	0.000107546	5.5122E-05	1.95914E-21	1.00414E-21	9.76613E-09	5.00544E-09	0.210639823	1.96576E-15	4.23559E-13	1.6769E-10	6.24749E-05	5.65395E-06	7.27277E-09	6.30115E-13	0.010497445	2.83249E-10	0.000114156	0.027399646	1.02232E-10	5.23982E-11	0.000619999	0.003763312	0.00024459	8.66634E-05	1.36378E-05	3.70647E-08
32.16477562	2.44127E-14	6.2513E-05	2.518741075	1.26507E-09	0.025863676	1.63576E-49	1891.126125	2.358262749	0.000107549	5.51236E-05	9.97895E-22	5.11463E-22	7.44028E-09	3.81337E-09	0.210639824	6.19977E-16	2.81323E-13	1.36232E-10	6.24228E-05	5.13213E-06	7.44457E-09	4.84221E-13	0.010497445	2.83057E-10	0.000115224	0.027395738	1.01788E-10	5.21709E-11	0.00062	0.003769901	0.000246512	8.66605E-05	1.37042E-05	3.72885E-08
32.98761725	1.22622E-14	4.72611E-05	2.508772643	1.13002E-09	0.026043462	2.45946E-51	1955.183655	2.358261855	0.000107552	5.51249E-05	4.99162E-22	2.55841E-22	5.62487E-09	2.88292E-09	0.210639825	1.92273E-16	1.85017E-13	1.10413E-10	6.23822E-05	4.71549E-06	7.60958E-09	3.71819E-13	0.010497445	2.82888E-10	0.000116252	0.027391973	1.01368E-10	5.19556E-11	0.00062	0.00377625	0.000248369	8.66579E-05	1.37682E-05	3.75035E-08
33.8312892	6.04542E-15	3.54522E-05	2.498912689	1.00984E-09	0.026209391	3.48808E-53	2020.867446	2.358261217	0.000107554	5.51261E-05	2.45129E-22	1.25639E-22	4.21935E-09	2.16255E-09	0.210639826	5.86281E-17	1.20458E-13	8.92837E-11	6.23507E-05	4.38134E-06	7.76749E-09	2.85311E-13	0.010497445	2.82739E-10	0.000117239	0.027388358	1.00971E-10	5.17521E-11	0.00062	0.003782347	0.000250155	8.66553E-05	1.38296E-05	3.77092E-08
34.69631882	2.92448E-15	2.63841E-05	2.489157714	9.03105E-10	0.02636259	4.67586E-55	2088.218141	2.358260766	0.000107556	5.51271E-05	1.18142E-22	6.05527E-23	3.14009E-09	1.60939E-09	0.210639826	1.75742E-17	7.76202E-14	7.204E-11	6.23266E-05	4.1118E-06	7.91801E-09	2.18794E-13	0.010497445	2.82606E-10	0.000118182	0.0273849	1.00597E-10	5.15604E-11	0.00062	0.00378818	0.000251866	8.6653E-05	1.38884E-05	3.79053E-08
35.58324676	1.3877E-15	1.94787E-05	2.479504385	8.08514E-10	0.026504134	5.93683E-57	2157.277453	2.358260451	0.000107558	5.51281E-05	5.58637E-23	2.86325E-23	2.31822E-09	1.18816E-09	0.210639827	5.1781E-18	4.94905E-14	5.80068E-11	6.23082E-05	3.89288E-06	8.06085E-09	1.67695E-13	0.010497445	2.82488E-10	0.00011908	0.027381607	1.00246E-10	5.13803E-11	0.00062	0.003793736	0.000253499	8.66507E-05	1.39444E-05	3.80915E-08
36.4926274	6.45691E-16	1.42644E-05	2.469949522	7.24883E-10	0.026635052	7.15395E-59	2228.088196	2.358260234	0.00010756	5.5129E-05	2.59079E-23	1.32789E-23	1.69763E-09	8.70089E-10	0.210639827	1.49944E-18	3.12154E-14	4.66181E-11	6.22943E-05	3.7137E-06	8.1957E-09	1.28475E-13	0.010497445	2.82382E-10	0.000119931	0.027378486	9.99172E-11	5.12118E-11	0.00062	0.003799001	0.000255049	8.66486E-05	1.39974E-05	3.82674E-08
37.42502911	2.94509E-16	1.03607E-05	2.46049009	6.51141E-10	0.026756324	8.19807E-61	2300.694308	2.358260085	0.000107562	5.51299E-05	1.17808E-23	6.03813E-24	1.23303E-09	6.31965E-10	0.210639827	4.26665E-19	1.94716E-14	3.74021E-11	6.22839E-05	3.56589E-06	8.32226E-09	9.84023E-14	0.010497445	2.82287E-10	0.000120731	0.027375546	9.96112E-11	5.1055E-11	0.00062	0.003803961	0.000256511	8.66467E-05	1.40474E-05	3.84326E-08
38.38103468	1.31637E-16	7.46324E-06	2.451123193	5.86335E-10	0.026868893	8.95205E-63	2375.140877	2.358259985	0.000107563	5.51308E-05	5.25067E-24	2.69119E-24	8.88199E-10	4.55229E-10	0.210639827	1.19285E-19	1.2009E-14	2.99669E-11	6.22762E-05	3.44304E-06	8.44021E-09	7.53684E-14	0.010497445	2.82201E-10	0.00012148	0.027372796	9.93281E-11	5.09098E-11	0.00062	0.003808602	0.00025788	8.66448E-05	1.40942E-05	3.85867E-08
39.36124166	5.76395E-17	5.33143E-06	2.441846064	5.29621E-10	0.026973666	9.33356E-65	2451.474171	2.358259918	0.000107565	5.51318E-05	2.29308E-24	1.1753E-24	6.3449E-10	3.25195E-10	0.210639827	3.27616E-20	7.32084E-15	2.39886E-11	6.22705E-05	3.34029E-06	8.54923E-09	5.77509E-14	0.010497445	2.82125E-10	0.000122175	0.027370244	9.90681E-11	5.07765E-11	0.00062	0.003812909	0.000259152	8.66432E-05	1.41375E-05	3.87294E-08
40.36626268	2.47167E-17	3.77666E-06	2.43265606	4.80259E-10	0.027071521	9.31012E-67	2529.741662	2.358259874	0.000107568	5.51329E-05	9.80954E-25	5.0278E-25	4.49457E-10	2.30361E-10	0.210639827	8.83811E-21	4.41004E-15	1.92012E-11	6.22663E-05	3.25396E-06	8.64899E-09	4.43023E-14	0.010497445	2.82057E-10	0.000122813	0.027367899	9.88313E-11	5.06552E-11	0.00062	0.003816866	0.000260322	8.66417E-05	1.41774E-05	3.886E-08
41.39672594	1.03764E-17	2.65277E-06	2.423550654	4.37611E-10	0.027163318	8.90266E-69	2609.992058	2.358259845	0.00010757	5.51342E-05	4.1093E-25	2.10619E-25	3.15703E-10	1.61807E-10	0.210639827	2.34157E-21	2.62438E-15	1.53868E-11	6.22633E-05	3.18131E-06	8.73916E-09	3.40645E-14	0.010497445	2.81997E-10	0.000123392	0.027365772	9.86183E-11	5.0546E-11	0.00062	0.003820457	0.000261384	8.66403E-05	1.42135E-05	3.89784E-08
42.4532755	4.26336E-18	1.84757E-06	2.414527428	4.01137E-10	0.027249911	8.17751E-71	2692.275328	2.358259826	0.000107573	5.51357E-05	1.68515E-25	8.63712E-26	2.19875E-10	1.12693E-10	0.210639827	6.09177E-22	1.54235E-15	1.23687E-11	6.22612E-05	3.12032E-06	8.81938E-09	2.63039E-14	0.010497445	2.81944E-10	0.000123908	0.027363871	9.84294E-11	5.04492E-11	0.00062	0.003823665	0.000262334	8.66391E-05	1.42458E-05	3.90838E-08
43.53657174	1.71383E-18	1.27584E-06	2.405584071	3.70393E-10	0.027332152	7.23018E-73	2776.642733	2.358259814	0.000107576	5.51374E-05	6.76282E-26	3.46623E-26	1.51834E-10	7.78196E-11	0.210639828	1.55599E-22	8.94908E-16	1.00049E-11	6.22597E-05	3.06952E-06	8.8893E-09	2.04604E-14	0.010497445	2.81899E-10	0.000124361	0.027362208	9.82651E-11	5.0365E-11	0.00062	0.003826472	0.000263166	8.6638E-05	1.42741E-05	3.9176E-08
44.64729175	6.73832E-19	8.73526E-07	2.396718367	3.4503E-10	0.027410914	6.16607E-75	2863.14686	2.358259806	0.000107581	5.51396E-05	2.6552E-26	1.3609E-26	1.03956E-10	5.32806E-11	0.210639828	3.90152E-23	5.12482E-16	8.18284E-12	6.22586E-05	3.0279E-06	8.94855E-09	1.61084E-14	0.010497445	2.81861E-10	0.000124745	0.027360793	9.81261E-11	5.02938E-11	0.00062	0.003828861	0.000263873	8.66371E-05	1.42982E-05	3.92542E-08
45.78612977	2.59045E-19	5.9298E-07	2.387928198	3.24798E-10	0.027487103	5.08302E-77	2951.841646	2.358259801	0.000107586	5.51422E-05	1.01957E-26	5.22575E-27	7.05688E-11	3.61687E-11	0.210639828	9.60198E-24	2.8957E-16	6.81537E-12	6.22578E-05	2.99478E-06	8.99675E-09	1.29273E-14	0.010497445	2.81831E-10	0.00012506	0.027359638	9.80131E-11	5.02358E-11	0.00062	0.003830812	0.000264452	8.66364E-05	1.43178E-05	3.93181E-08
46.95379762	9.73644E-20	3.99108E-07	2.379211532	3.09547E-10	0.027561678	4.05913E-79	3042.782418	2.358259798	0.000107592	5.51454E-05	3.82879E-27	1.96242E-27	4.74966E-11	2.43434E-11	0.210639828	2.31912E-24	1.61423E-16	5.83767E-12	6.22573E-05	2.96976E-06	9.03352E-09	1.06794E-14	0.010497445	2.81808E-10	0.0001253	0.027358752	9.79268E-11	5.01916E-11	0.00062	0.003832307	0.000264895	8.66359E-05	1.43328E-05	3.93669E-08
48.15102512	3.58903E-20	2.6634E-07	2.370566424	2.99242E-10	0.027635681	3.14713E-81	3136.025919	2.358259796	0.0001076	5.51495E-05	1.41051E-27	7.22947E-28	3.16962E-11	1.62453E-11	0.210639828	5.49612E-25	8.90574E-17	5.20509E-12	6.2257E-05	2.95268E-06	9.05845E-09	9.19263E-15	0.010497445	2.81792E-10	0.000125464	0.02735815	9.78682E-11	5.01616E-11	0.00062	0.003833324	0.000265196	8.66355E-05	1.43431E-05	3.94002E-08
49.37856057	1.36288E-20	1.76235E-07	2.361991008	2.9397E-10	0.027710266	2.37451E-83	3231.630346	2.358259794	0.00010761	5.51545E-05	5.35457E-28	2.74444E-28	2.09731E-11	1.07493E-11	0.210639828	1.2779E-25	5.10922E-17	4.89209E-12	6.22567E-05	2.94363E-06	9.07113E-09	8.35593E-15	0.010497445	2.81784E-10	0.000125548	0.027357842	9.78383E-11	5.01462E-11	0.00062	0.003833844	0.00026535	8.66353E-05	1.43483E-05	3.94171E-08
